lines	Plant_height	year	loc
D3550	100.8	2022	Hangzhou
D3550	100.4	2022	Hefei
D3550	99.5	2022	Wuhan
D3550	96.33333333	2023	Hangzhou
D3550	97.6	2023	Hefei
D3550	94.66666667	2023	Wuhan
D3205	103.2	2022	Hangzhou
D3205	92	2022	Hefei
D3205	91	2022	Wuhan
D3205	97	2023	Hangzhou
D3205	97.5	2023	Hefei
D3205	85	2023	Wuhan
D2636	138.2	2022	Hangzhou
D2636	135	2022	Hefei
D2636	131	2022	Wuhan
D2636	135.3333333	2023	Hangzhou
D2636	149.2	2023	Hefei
D2636	131	2023	Wuhan
D3316	128.4	2022	Hangzhou
D3316	131.5	2022	Hefei
D3316	132.8	2022	Wuhan
D3316	130	2023	Hangzhou
D3316	128.8	2023	Hefei
D3316	122	2023	Wuhan
D1973	105	2022	Hangzhou
D1973	112.3	2022	Hefei
D1973	97.2	2022	Wuhan
D1973	107	2023	Hangzhou
D1973	118.1	2023	Hefei
D1973	110.6666667	2023	Wuhan
D2274	123.2	2022	Hangzhou
D2274	127.3	2022	Hefei
D2274	119.8	2022	Wuhan
D2274	126.3333333	2023	Hangzhou
D2274	129.3	2023	Hefei
D2274	115	2023	Wuhan
D2890	113.4	2022	Hangzhou
D2890	108.1	2022	Hefei
D2890	126.9	2022	Wuhan
D2890	112.3333333	2023	Hangzhou
D2890	118.3	2023	Hefei
D2890	101.6666667	2023	Wuhan
D1192	105.42	2022	Hangzhou
D1192	94.8	2022	Hefei
D1192	87.5	2022	Wuhan
D1192	106.6666667	2023	Hangzhou
D1192	102.9	2023	Hefei
D1192	84	2023	Wuhan
D2500	116.8	2022	Hangzhou
D2500	109.6	2022	Hefei
D2500	118	2022	Wuhan
D2500	110	2023	Hangzhou
D2500	125.2	2023	Hefei
D2500	109.6666667	2023	Wuhan
D3345	116.2	2022	Hangzhou
D3345	113.7	2022	Hefei
D3345	112	2022	Wuhan
D3345	120.3333333	2023	Hangzhou
D3345	128.6	2023	Hefei
D3345	111	2023	Wuhan
D355	89.42	2022	Hangzhou
D355	88.4	2022	Hefei
D355	80.72	2022	Wuhan
D355	86	2023	Hangzhou
D355	102.1	2023	Hefei
D355	77.33333333	2023	Wuhan
D2802	121.8	2022	Hangzhou
D2802	126.4	2022	Hefei
D2802	125.3	2022	Wuhan
D2802	121	2023	Hangzhou
D2802	120.3	2023	Hefei
D2802	118	2023	Wuhan
D836	91.2	2022	Hangzhou
D836	84.1	2022	Hefei
D836	78.8	2022	Wuhan
D836	84.66666667	2023	Hangzhou
D836	90.8	2023	Hefei
D836	87	2023	Wuhan
D1403	89.36	2022	Hangzhou
D1403	95.6	2022	Hefei
D1403	78.3	2022	Wuhan
D1403	94	2023	Hangzhou
D1403	95.9	2023	Hefei
D1403	95	2023	Wuhan
D3764	115.1	2022	Hangzhou
D3764	113.3	2022	Hefei
D3764	116.1	2022	Wuhan
D3764	119.3333333	2023	Hangzhou
D3764	130.9	2023	Hefei
D3764	108.3333333	2023	Wuhan
D1474	83	2022	Hangzhou
D1474	89.9	2022	Hefei
D1474	96.7	2022	Wuhan
D1474	108.6666667	2023	Hangzhou
D1474	117.8	2023	Hefei
D1474	109	2023	Wuhan
D2248	118.36	2022	Hangzhou
D2248	114.2	2022	Hefei
D2248	110.6	2022	Wuhan
D2248	114.3333333	2023	Hangzhou
D2248	124.9	2023	Hefei
D2248	100.3333333	2023	Wuhan
D1087	79.88	2022	Hangzhou
D1087	85.4	2022	Hefei
D1087	81.7	2022	Wuhan
D1087	88.33333333	2023	Hangzhou
D1087	99.7	2023	Hefei
D1087	94	2023	Wuhan
D288	66.4	2022	Hangzhou
D288	77.2	2022	Hefei
D288	72.82	2022	Wuhan
D288	79.33333333	2023	Hangzhou
D288	82.3	2023	Hefei
D288	73	2023	Wuhan
D2139	121.8	2022	Hangzhou
D2139	127.9	2022	Hefei
D2139	118.8	2022	Wuhan
D2139	115.6666667	2023	Hangzhou
D2139	126.3	2023	Hefei
D2139	110	2023	Wuhan
D34	91.34	2022	Hangzhou
D34	96	2022	Hefei
D34	100.14	2022	Wuhan
D34	97	2023	Hangzhou
D34	92.7	2023	Hefei
D34	78	2023	Wuhan
D2937	116.9	2022	Hangzhou
D2937	114.9	2022	Hefei
D2937	119.4	2022	Wuhan
D2937	113.3333333	2023	Hangzhou
D2937	114.8	2023	Hefei
D2937	104.3333333	2023	Wuhan
D1127	103.88	2022	Hangzhou
D1127	104.4	2022	Hefei
D1127	95.6	2022	Wuhan
D1127	116	2023	Hangzhou
D1127	110.6	2023	Hefei
D1127	82.33333333	2023	Wuhan
D2954	123.44	2022	Hangzhou
D2954	125	2022	Hefei
D2954	121.7	2022	Wuhan
D2954	120.3333333	2023	Hangzhou
D2954	125.3	2023	Hefei
D2954	115	2023	Wuhan
D2650	134.6	2022	Hangzhou
D2650	130.9	2022	Hefei
D2650	124.9	2022	Wuhan
D2650	125.3333333	2023	Hangzhou
D2650	124.7	2023	Hefei
D2650	120.3333333	2023	Wuhan
D2345	128.8	2022	Hangzhou
D2345	127.6	2022	Hefei
D2345	130.8	2022	Wuhan
D2345	128	2023	Hangzhou
D2345	140.6	2023	Hefei
D2345	120	2023	Wuhan
D248	78.2	2022	Hangzhou
D248	83	2022	Hefei
D248	74.76	2022	Wuhan
D248	84.33333333	2023	Hangzhou
D248	85.7	2023	Hefei
D248	78.5	2023	Wuhan
D588	82.14	2022	Hangzhou
D588	94.5	2022	Hefei
D588	72.36	2022	Wuhan
D588	91	2023	Hangzhou
D588	96.7	2023	Hefei
D588	76.33333333	2023	Wuhan
D971	96.14	2022	Hangzhou
D971	103	2022	Hefei
D971	99.8	2022	Wuhan
D971	103.3333333	2023	Hangzhou
D971	106.6	2023	Hefei
D971	84.33333333	2023	Wuhan
D3349	120.6	2022	Hangzhou
D3349	111.5	2022	Hefei
D3349	112.1	2022	Wuhan
D3349	108	2023	Hangzhou
D3349	128.4	2023	Hefei
D3349	104.3333333	2023	Wuhan
D3805	110.6	2022	Hangzhou
D3805	115.6	2022	Hefei
D3805	115.8	2022	Wuhan
D3805	115.3333333	2023	Hangzhou
D3805	125.9	2023	Hefei
D3805	101	2023	Wuhan
D3255	111	2022	Hangzhou
D3255	119.4	2022	Hefei
D3255	119.4	2022	Wuhan
D3255	109	2023	Hangzhou
D3255	110.8	2023	Hefei
D3255	105.6666667	2023	Wuhan
D2191	110	2022	Hangzhou
D2191	112.9	2022	Hefei
D2191	103.2	2022	Wuhan
D2191	107.6666667	2023	Hangzhou
D2191	118.9	2023	Hefei
D2191	100.6666667	2023	Wuhan
D641	95.12	2022	Hangzhou
D641	93.4	2022	Hefei
D641	82.48	2022	Wuhan
D641	88.66666667	2023	Hangzhou
D641	94.5	2023	Hefei
D641	82.33333333	2023	Wuhan
D1645	95.8	2022	Hangzhou
D1645	88.8	2022	Hefei
D1645	88.8	2022	Wuhan
D1645	97	2023	Hangzhou
D1645	110.3	2023	Hefei
D1645	96	2023	Wuhan
D3452	109.7	2022	Hangzhou
D3452	104.5	2022	Hefei
D3452	97.6	2022	Wuhan
D3452	96.66666667	2023	Hangzhou
D3452	103.2	2023	Hefei
D3452	98.33333333	2023	Wuhan
D1700	73.4	2022	Hangzhou
D1700	80.9	2022	Hefei
D1700	77.7	2022	Wuhan
D1700	81.66666667	2023	Hangzhou
D1700	90.9	2023	Hefei
D1700	74.5	2023	Wuhan
D1140	88.84	2022	Hangzhou
D1140	81.5	2022	Hefei
D1140	81.4	2022	Wuhan
D1140	98.33333333	2023	Hangzhou
D1140	100.2	2023	Hefei
D1140	91.33333333	2023	Wuhan
D1068	84.06	2022	Hangzhou
D1068	89.3	2022	Hefei
D1068	94.28	2022	Wuhan
D1068	87.33333333	2023	Hangzhou
D1068	100.3	2023	Hefei
D1068	73.66666667	2023	Wuhan
D2334	134	2022	Hangzhou
D2334	132.7	2022	Hefei
D2334	136.5	2022	Wuhan
D2334	135	2023	Hangzhou
D2334	142.6	2023	Hefei
D2334	126.6666667	2023	Wuhan
D2371	139	2022	Hangzhou
D2371	123	2022	Hefei
D2371	130.6	2022	Wuhan
D2371	154	2023	Hangzhou
D2371	150.8	2023	Hefei
D2371	135	2023	Wuhan
D2173	122.2	2022	Hangzhou
D2173	114.1	2022	Hefei
D2173	113.1	2022	Wuhan
D2173	110.3333333	2023	Hangzhou
D2173	115.2	2023	Hefei
D2173	106	2023	Wuhan
D746	74.86	2022	Hangzhou
D746	81.7	2022	Hefei
D746	76.84	2022	Wuhan
D746	84	2023	Hangzhou
D746	103.9	2023	Hefei
D746	75.66666667	2023	Wuhan
D3480	92.6	2022	Hangzhou
D3480	83.6	2022	Hefei
D3480	83.2	2022	Wuhan
D3480	83.33333333	2023	Hangzhou
D3480	93.9	2023	Hefei
D3480	70.33333333	2023	Wuhan
D64	80.24	2022	Hangzhou
D64	75.9	2022	Hefei
D64	73.32	2022	Wuhan
D64	75.33333333	2023	Hangzhou
D64	75.5	2023	Hefei
D64	67	2023	Wuhan
D2562	130	2022	Hangzhou
D2562	115.2	2022	Hefei
D2562	120.2	2022	Wuhan
D2562	119.6666667	2023	Hangzhou
D2562	126.4	2023	Hefei
D2562	116	2023	Wuhan
D2840	104.8	2022	Hangzhou
D2840	112.9	2022	Hefei
D2840	98.2	2022	Wuhan
D2840	111.6666667	2023	Hangzhou
D2840	120.2	2023	Hefei
D2840	126.6666667	2023	Wuhan
D3068	118	2022	Hangzhou
D3068	115.3	2022	Hefei
D3068	120.8	2022	Wuhan
D3068	112.3333333	2023	Hangzhou
D3068	122	2023	Hefei
D3068	107	2023	Wuhan
D565	83.88	2022	Hangzhou
D565	95.8	2022	Hefei
D565	84.28	2022	Wuhan
D565	93	2023	Hangzhou
D565	91.1	2023	Hefei
D565	81	2023	Wuhan
D74	72.92	2022	Hangzhou
D74	73.4	2022	Hefei
D74	75.82	2022	Wuhan
D74	74	2023	Hangzhou
D74	83.8	2023	Hefei
D74	70.66666667	2023	Wuhan
D375	84.84	2022	Hangzhou
D375	91.4	2022	Hefei
D375	77.44	2022	Wuhan
D375	95.33333333	2023	Hangzhou
D375	96.6	2023	Hefei
D375	86	2023	Wuhan
D1893	92.6	2022	Hangzhou
D1893	104.1	2022	Hefei
D1893	99.7	2022	Wuhan
D1893	103.6666667	2023	Hangzhou
D1893	103.3	2023	Hefei
D1893	104.3333333	2023	Wuhan
D249	93.6	2022	Hangzhou
D249	93.2	2022	Hefei
D249	85.84	2022	Wuhan
D249	96.16666667	2023	Hangzhou
D249	99	2023	Hefei
D249	83.33333333	2023	Wuhan
D1895	100	2022	Hangzhou
D1895	104.8	2022	Hefei
D1895	98.9	2022	Wuhan
D1895	111	2023	Hangzhou
D1895	111.1	2023	Hefei
D1895	113.6666667	2023	Wuhan
D648	67.26	2022	Hangzhou
D648	75.2	2022	Hefei
D648	57.5	2022	Wuhan
D648	75.33333333	2023	Hangzhou
D648	77.4	2023	Hefei
D648	70	2023	Wuhan
D3413	121.4	2022	Hangzhou
D3413	114.2	2022	Hefei
D3413	113.7	2022	Wuhan
D3413	114.6666667	2023	Hangzhou
D3413	123	2023	Hefei
D3413	103.6666667	2023	Wuhan
D1655	91.56	2022	Hangzhou
D1655	87.9	2022	Hefei
D1655	95	2022	Wuhan
D1655	104.6666667	2023	Hangzhou
D1655	125.5	2023	Hefei
D1655	93.66666667	2023	Wuhan
D900	93.56	2022	Hangzhou
D900	103.8	2022	Hefei
D900	86.86	2022	Wuhan
D900	98	2023	Hangzhou
D900	104.5	2023	Hefei
D900	93	2023	Wuhan
D3447	114.6	2022	Hangzhou
D3447	121	2022	Hefei
D3447	109.4	2022	Wuhan
D3447	109	2023	Hangzhou
D3447	127.8	2023	Hefei
D3447	118.6666667	2023	Wuhan
D924	79.9	2022	Hangzhou
D924	83.7	2022	Hefei
D924	81.38	2022	Wuhan
D924	87.33333333	2023	Hangzhou
D924	93.1	2023	Hefei
D924	75.33333333	2023	Wuhan
D1982	122	2022	Hangzhou
D1982	115.8	2022	Hefei
D1982	116.1	2022	Wuhan
D1982	124.3333333	2023	Hangzhou
D1982	121.4	2023	Hefei
D1982	134	2023	Wuhan
D53	79.1	2022	Hangzhou
D53	77.2	2022	Hefei
D53	75.66	2022	Wuhan
D53	77	2023	Hangzhou
D53	82	2023	Hefei
D53	64	2023	Wuhan
D3183	112.4	2022	Hangzhou
D3183	116.6	2022	Hefei
D3183	116.4	2022	Wuhan
D3183	105.6666667	2023	Hangzhou
D3183	115.8	2023	Hefei
D3183	108.6666667	2023	Wuhan
D744	89	2022	Hangzhou
D744	88.8	2022	Hefei
D744	84.84	2022	Wuhan
D744	98	2023	Hangzhou
D744	96.4	2023	Hefei
D744	69	2023	Wuhan
D110	83.84	2022	Hangzhou
D110	84.9	2022	Hefei
D110	78.74	2022	Wuhan
D110	87	2023	Hangzhou
D110	86.7	2023	Hefei
D110	83.66666667	2023	Wuhan
D3571	94.4	2022	Hangzhou
D3571	110	2022	Hefei
D3571	105.3	2022	Wuhan
D3571	94.66666667	2023	Hangzhou
D3571	120.3	2023	Hefei
D3571	114.3333333	2023	Wuhan
D463	93.4	2022	Hangzhou
D463	100.3	2022	Hefei
D463	83	2022	Wuhan
D463	98.33333333	2023	Hangzhou
D463	98.8	2023	Hefei
D463	91	2023	Wuhan
D151	89.04	2022	Hangzhou
D151	88.2	2022	Hefei
D151	78.68	2022	Wuhan
D151	83.33333333	2023	Hangzhou
D151	85.8	2023	Hefei
D151	76.33333333	2023	Wuhan
D535	90.06	2022	Hangzhou
D535	84.9	2022	Hefei
D535	72.34	2022	Wuhan
D535	76.66666667	2023	Hangzhou
D535	82.7	2023	Hefei
D535	85	2023	Wuhan
D255	94	2022	Hangzhou
D255	100.6	2022	Hefei
D255	85.2	2022	Wuhan
D255	97.33333333	2023	Hangzhou
D255	102.4	2023	Hefei
D255	87	2023	Wuhan
D242	79	2022	Hangzhou
D242	92	2022	Hefei
D242	88.92	2022	Wuhan
D242	90.66666667	2023	Hangzhou
D242	94.5	2023	Hefei
D242	74.33333333	2023	Wuhan
D2709	137.8	2022	Hangzhou
D2709	132.2	2022	Hefei
D2709	134.7	2022	Wuhan
D2709	135.6666667	2023	Hangzhou
D2709	143.4	2023	Hefei
D2709	134.3333333	2023	Wuhan
D2409	138.2	2022	Hangzhou
D2409	130.8	2022	Hefei
D2409	125.25	2022	Wuhan
D2409	144.6666667	2023	Hangzhou
D2409	144.4	2023	Hefei
D2409	133.3333333	2023	Wuhan
D1250	94.18	2022	Hangzhou
D1250	91.1	2022	Hefei
D1250	89.1	2022	Wuhan
D1250	91.33333333	2023	Hangzhou
D1250	107.7	2023	Hefei
D1250	95	2023	Wuhan
D1739	77	2022	Hangzhou
D1739	81	2022	Hefei
D1739	87.1	2022	Wuhan
D1739	81.66666667	2023	Hangzhou
D1739	90	2023	Hefei
D1739	84.33333333	2023	Wuhan
D2891	90.4	2022	Hangzhou
D2891	109.1	2022	Hefei
D2891	120.58	2022	Wuhan
D2891	90.66666667	2023	Hangzhou
D2891	94.5	2023	Hefei
D2891	71	2023	Wuhan
D2046	121	2022	Hangzhou
D2046	110.7	2022	Hefei
D2046	111.1	2022	Wuhan
D2046	117.6666667	2023	Hangzhou
D2046	132.7	2023	Hefei
D2046	107.3333333	2023	Wuhan
D1840	82	2022	Hangzhou
D1840	102	2022	Hefei
D1840	87	2022	Wuhan
D1840	84.33333333	2023	Hangzhou
D1840	106.3	2023	Hefei
D1840	97.66666667	2023	Wuhan
D292	83.6	2022	Hangzhou
D292	76	2022	Hefei
D292	67.06	2022	Wuhan
D292	75.33333333	2023	Hangzhou
D292	77.6	2023	Hefei
D292	73.66666667	2023	Wuhan
D962	85.22	2022	Hangzhou
D962	85.8	2022	Hefei
D962	79.34	2022	Wuhan
D962	89.66666667	2023	Hangzhou
D962	93.5	2023	Hefei
D962	84	2023	Wuhan
D223	88.4	2022	Hangzhou
D223	87.5	2022	Hefei
D223	73.32	2022	Wuhan
D223	89	2023	Hangzhou
D223	90.2	2023	Hefei
D223	76.33333333	2023	Wuhan
D2395	131.2	2022	Hangzhou
D2395	114.9	2022	Hefei
D2395	118.3	2022	Wuhan
D2395	113.3333333	2023	Hangzhou
D2395	130.8	2023	Hefei
D2395	101	2023	Wuhan
D63	75.28	2022	Hangzhou
D63	76.7	2022	Hefei
D63	70.64	2022	Wuhan
D63	70.66666667	2023	Hangzhou
D63	70.3	2023	Hefei
D63	60	2023	Wuhan
D1348	108.14	2022	Hangzhou
D1348	103.2	2022	Hefei
D1348	99.26	2022	Wuhan
D1348	103.6666667	2023	Hangzhou
D1348	109	2023	Hefei
D1348	101	2023	Wuhan
D3380	114.8	2022	Hangzhou
D3380	125	2022	Hefei
D3380	126.8	2022	Wuhan
D3380	119.3333333	2023	Hangzhou
D3380	131	2023	Hefei
D3380	114.6666667	2023	Wuhan
D3518	94.2	2022	Hangzhou
D3518	93.1	2022	Hefei
D3518	85.4	2022	Wuhan
D3518	87.33333333	2023	Hangzhou
D3518	96.2	2023	Hefei
D3518	90.33333333	2023	Wuhan
D1259	94.2	2022	Hangzhou
D1259	96.8	2022	Hefei
D1259	82.3	2022	Wuhan
D1259	93	2023	Hangzhou
D1259	100.8	2023	Hefei
D1259	83	2023	Wuhan
D3481	101.4	2022	Hangzhou
D3481	81.6	2022	Hefei
D3481	90.7	2022	Wuhan
D3481	89.66666667	2023	Hangzhou
D3481	96.6	2023	Hefei
D3481	83.66666667	2023	Wuhan
D2964	128.16	2022	Hangzhou
D2964	115.4	2022	Hefei
D2964	128.8	2022	Wuhan
D2964	116.6666667	2023	Hangzhou
D2964	126.4	2023	Hefei
D2964	111	2023	Wuhan
D2912	117.32	2022	Hangzhou
D2912	120.1	2022	Hefei
D2912	117.2	2022	Wuhan
D2912	117.3333333	2023	Hangzhou
D2912	128.8	2023	Hefei
D2912	107.6666667	2023	Wuhan
D2275	138.2	2022	Hangzhou
D2275	134.5	2022	Hefei
D2275	132.3	2022	Wuhan
D2275	134	2023	Hangzhou
D2275	131.4	2023	Hefei
D2275	116	2023	Wuhan
D1941	106.7	2022	Hangzhou
D1941	103.4	2022	Hefei
D1941	92.5	2022	Wuhan
D1941	93	2023	Hangzhou
D1941	105.8	2023	Hefei
D1941	98	2023	Wuhan
D899	98.76	2022	Hangzhou
D899	100.2	2022	Hefei
D899	97.52	2022	Wuhan
D899	101.6666667	2023	Hangzhou
D899	105.9	2023	Hefei
D899	87.66666667	2023	Wuhan
D462	93.06	2022	Hangzhou
D462	95.6	2022	Hefei
D462	84.02	2022	Wuhan
D462	99.33333333	2023	Hangzhou
D462	98.4	2023	Hefei
D462	85.66666667	2023	Wuhan
D2720	124	2022	Hangzhou
D2720	112.2	2022	Hefei
D2720	116.8	2022	Wuhan
D2720	127.3333333	2023	Hangzhou
D2720	121.5	2023	Hefei
D2720	119	2023	Wuhan
D268	89.4	2022	Hangzhou
D268	92.5	2022	Hefei
D268	82.1	2022	Wuhan
D268	96.66666667	2023	Hangzhou
D268	104.4	2023	Hefei
D268	79.33333333	2023	Wuhan
D519	99.12	2022	Hangzhou
D519	98.6	2022	Hefei
D519	84.32	2022	Wuhan
D519	102	2023	Hangzhou
D519	91.6	2023	Hefei
D519	85.33333333	2023	Wuhan
D1440	124.94	2022	Hangzhou
D1440	119.1	2022	Hefei
D1440	118.94	2022	Wuhan
D1440	121.3333333	2023	Hangzhou
D1440	127.9	2023	Hefei
D1440	111.6666667	2023	Wuhan
D2268	117.1	2022	Hangzhou
D2268	119.9	2022	Hefei
D2268	113	2022	Wuhan
D2268	120.6666667	2023	Hangzhou
D2268	131.6	2023	Hefei
D2268	109	2023	Wuhan
D605	110.94	2022	Hangzhou
D605	111.1	2022	Hefei
D605	108.84	2022	Wuhan
D605	120	2023	Hangzhou
D605	118.4	2023	Hefei
D605	106.3333333	2023	Wuhan
D169	92.62	2022	Hangzhou
D169	99.2	2022	Hefei
D169	78.44	2022	Wuhan
D169	84.66666667	2023	Hangzhou
D169	97.4	2023	Hefei
D169	78.66666667	2023	Wuhan
D3138	98.4	2022	Hangzhou
D3138	118.1	2022	Hefei
D3138	119.3	2022	Wuhan
D3138	112.3333333	2023	Hangzhou
D3138	120.2	2023	Hefei
D3138	114.3333333	2023	Wuhan
D686	78.72	2022	Hangzhou
D686	88	2022	Hefei
D686	75.82	2022	Wuhan
D686	91.66666667	2023	Hangzhou
D686	89.6	2023	Hefei
D686	72	2023	Wuhan
D728	83.78	2022	Hangzhou
D728	91.6	2022	Hefei
D728	79.32	2022	Wuhan
D728	90.83333333	2023	Hangzhou
D728	90.8	2023	Hefei
D728	75.33333333	2023	Wuhan
D659	63.2	2022	Hangzhou
D659	74.1	2022	Hefei
D659	66.78	2022	Wuhan
D659	74.33333333	2023	Hangzhou
D659	81.1	2023	Hefei
D659	66	2023	Wuhan
D729	75.18	2022	Hangzhou
D729	76.8	2022	Hefei
D729	65.18	2022	Wuhan
D729	74.66666667	2023	Hangzhou
D729	76.7	2023	Hefei
D729	75	2023	Wuhan
D2203	116.6	2022	Hangzhou
D2203	110	2022	Hefei
D2203	114.1	2022	Wuhan
D2203	111	2023	Hangzhou
D2203	120.7	2023	Hefei
D2203	97.33333333	2023	Wuhan
D3421	98.4	2022	Hangzhou
D3421	94	2022	Hefei
D3421	94.6	2022	Wuhan
D3421	94	2023	Hangzhou
D3421	119.3	2023	Hefei
D3421	81	2023	Wuhan
D1306	75.9	2022	Hangzhou
D1306	78.4	2022	Hefei
D1306	77.5	2022	Wuhan
D1306	75.33333333	2023	Hangzhou
D1306	86.6	2023	Hefei
D1306	64	2023	Wuhan
D1689	82.56	2022	Hangzhou
D1689	85.5	2022	Hefei
D1689	73.9	2022	Wuhan
D1689	84	2023	Hangzhou
D1689	96.2	2023	Hefei
D1689	77.33333333	2023	Wuhan
D1912	107.2	2022	Hangzhou
D1912	114	2022	Hefei
D1912	109	2022	Wuhan
D1912	108.3333333	2023	Hangzhou
D1912	118.3	2023	Hefei
D1912	114.6666667	2023	Wuhan
D1260	100.84	2022	Hangzhou
D1260	98.6	2022	Hefei
D1260	87.28	2022	Wuhan
D1260	98.33333333	2023	Hangzhou
D1260	103.9	2023	Hefei
D1260	89.33333333	2023	Wuhan
D3398	102	2022	Hangzhou
D3398	90.9	2022	Hefei
D3398	102.4	2022	Wuhan
D3398	87.33333333	2023	Hangzhou
D3398	106.4	2023	Hefei
D3398	104.6666667	2023	Wuhan
D3527	119.2	2022	Hangzhou
D3527	113.6	2022	Hefei
D3527	116.6	2022	Wuhan
D3527	110	2023	Hangzhou
D3527	115.2	2023	Hefei
D3527	113.3333333	2023	Wuhan
D1586	115.42	2022	Hangzhou
D1586	98.9	2022	Hefei
D1586	93.3	2022	Wuhan
D1586	101.6666667	2023	Hangzhou
D1586	116.4	2023	Hefei
D1586	100.1666667	2023	Wuhan
D1066	83.4	2022	Hangzhou
D1066	92.7	2022	Hefei
D1066	84.9	2022	Wuhan
D1066	90.33333333	2023	Hangzhou
D1066	97.3	2023	Hefei
D1066	84	2023	Wuhan
D704	85.14	2022	Hangzhou
D704	95	2022	Hefei
D704	81.66	2022	Wuhan
D704	93.66666667	2023	Hangzhou
D704	91.6	2023	Hefei
D704	83	2023	Wuhan
D2730	114.3	2022	Hangzhou
D2730	108.4	2022	Hefei
D2730	104.7	2022	Wuhan
D2730	118	2023	Hangzhou
D2730	140.2	2023	Hefei
D2730	108.3333333	2023	Wuhan
D401	96.74	2022	Hangzhou
D401	99.3	2022	Hefei
D401	84.04	2022	Wuhan
D401	100	2023	Hangzhou
D401	104.5	2023	Hefei
D401	92	2023	Wuhan
D1014	77.96	2022	Hangzhou
D1014	76.1	2022	Hefei
D1014	71.82	2022	Wuhan
D1014	76.33333333	2023	Hangzhou
D1014	106.5	2023	Hefei
D1014	74	2023	Wuhan
D2300	127.6	2022	Hangzhou
D2300	125.2	2022	Hefei
D2300	124.2	2022	Wuhan
D2300	125	2023	Hangzhou
D2300	107.3	2023	Hefei
D2300	120	2023	Wuhan
D2368	140.2	2022	Hangzhou
D2368	135.6	2022	Hefei
D2368	132	2022	Wuhan
D2368	146	2023	Hangzhou
D2368	149.5	2023	Hefei
D2368	120.3333333	2023	Wuhan
D1714	77.8	2022	Hangzhou
D1714	77.6	2022	Hefei
D1714	76.9	2022	Wuhan
D1714	80	2023	Hangzhou
D1714	96.2	2023	Hefei
D1714	81.33333333	2023	Wuhan
D1501	74.22	2022	Hangzhou
D1501	81.4	2022	Hefei
D1501	90.9	2022	Wuhan
D1501	80.33333333	2023	Hangzhou
D1501	92.4	2023	Hefei
D1501	87.83333333	2023	Wuhan
D1394	75.1	2022	Hangzhou
D1394	76.1	2022	Hefei
D1394	71.1	2022	Wuhan
D1394	77.66666667	2023	Hangzhou
D1394	87.9	2023	Hefei
D1394	73.16666667	2023	Wuhan
D2032	125.4	2022	Hangzhou
D2032	128.5	2022	Hefei
D2032	119.9	2022	Wuhan
D2032	129.6666667	2023	Hangzhou
D2032	133.6	2023	Hefei
D2032	112	2023	Wuhan
D1638	94.36	2022	Hangzhou
D1638	108.2	2022	Hefei
D1638	96.6	2022	Wuhan
D1638	105.6666667	2023	Hangzhou
D1638	128.3	2023	Hefei
D1638	102.1666667	2023	Wuhan
D2442	123.6	2022	Hangzhou
D2442	113.4	2022	Hefei
D2442	108	2022	Wuhan
D2442	98.66666667	2023	Hangzhou
D2442	127.2	2023	Hefei
D2442	104.6666667	2023	Wuhan
D2469	123.3	2022	Hangzhou
D2469	117.8	2022	Hefei
D2469	120.2	2022	Wuhan
D2469	124.6666667	2023	Hangzhou
D2469	130.1	2023	Hefei
D2469	128	2023	Wuhan
D861	93.96	2022	Hangzhou
D861	89.9	2022	Hefei
D861	86.94	2022	Wuhan
D861	93	2023	Hangzhou
D861	94.8	2023	Hefei
D861	94	2023	Wuhan
D3432	92	2022	Hangzhou
D3432	79.6	2022	Hefei
D3432	84.6	2022	Wuhan
D3432	81.33333333	2023	Hangzhou
D3432	97	2023	Hefei
D3432	85.66666667	2023	Wuhan
D3533	108.4	2022	Hangzhou
D3533	104.6	2022	Hefei
D3533	91.9	2022	Wuhan
D3533	100	2023	Hangzhou
D3533	107.4	2023	Hefei
D3533	101.6666667	2023	Wuhan
D3383	112.4	2022	Hangzhou
D3383	116.5	2022	Hefei
D3383	114.6	2022	Wuhan
D3383	109.3333333	2023	Hangzhou
D3383	123.7	2023	Hefei
D3383	105.3333333	2023	Wuhan
D1985	106.6	2022	Hangzhou
D1985	119.3	2022	Hefei
D1985	119.2	2022	Wuhan
D1985	114.3333333	2023	Hangzhou
D1985	118.2	2023	Hefei
D1985	125.6666667	2023	Wuhan
D2772	136.1	2022	Hangzhou
D2772	115.4	2022	Hefei
D2772	122.8	2022	Wuhan
D2772	129	2023	Hangzhou
D2772	128	2023	Hefei
D2772	126	2023	Wuhan
D40	95.8	2022	Hangzhou
D40	95.2	2022	Hefei
D40	99.26	2022	Wuhan
D40	102.3333333	2023	Hangzhou
D40	106.3	2023	Hefei
D40	83.33333333	2023	Wuhan
D2037	137.6	2022	Hangzhou
D2037	140.7	2022	Hefei
D2037	128.4	2022	Wuhan
D2037	117	2023	Hangzhou
D2037	135.8	2023	Hefei
D2037	124	2023	Wuhan
D2900	95.14	2022	Hangzhou
D2900	105	2022	Hefei
D2900	102.4	2022	Wuhan
D2900	101.3333333	2023	Hangzhou
D2900	106.9	2023	Hefei
D2900	89.33333333	2023	Wuhan
D2648	151.8	2022	Hangzhou
D2648	135.7	2022	Hefei
D2648	136.2	2022	Wuhan
D2648	137.6666667	2023	Hangzhou
D2648	149.4	2023	Hefei
D2648	130.3333333	2023	Wuhan
D3463	100	2022	Hangzhou
D3463	102.4	2022	Hefei
